customerid,systemloanid,loanamount,totaldue,termdays,good_bad_flag,loan_to_due_ratio,interest_amount,implied_interest_rate,loan_size_category,term_category,latitude_gps,longitude_gps,emp_Contract,emp_Permanent,emp_Self-Employed,emp_Temporary,edu_HND/BSc,edu_Masters,edu_PhD,edu_Secondary,bank_encoded,location_encoded,hist_num_loans,hist_num_closed,hist_num_open,hist_avg_loan_amount,hist_max_loan_amount,hist_min_loan_amount,hist_total_borrowed,hist_avg_total_due,hist_ontime_rate,hist_late_rate,hist_never_paid_rate,hist_avg_days_late,hist_closure_rate,days_since_last_loan,hist_avg_term_days,hist_max_term_days,has_open_loans,hist_interest_burden,target
CUST_004064,LOAN_00004064,132767,172922,60,Good,0.7677854755323209,40155,0.3024471442451815,1,0,6.787881248666684,14.040010016995858,False,True,False,False,False,True,False,False,3,7,2.0,2.0,0.0,14705.5,18906.0,10505.0,29411.0,18577.0,1.0,0.0,0.0,0.0,1.0,533.0,120.0,180.0,0.0,0.26326884498996983,0
CUST_004065,LOAN_00004065,38998,47055,180,Good,0.8287748379555839,8057,0.20660033847889636,0,1,12.741677142759327,13.892704117552112,False,True,False,False,True,False,False,False,2,0,2.0,2.0,0.0,15366.5,20177.0,10556.0,30733.0,18589.0,1.0,0.0,0.0,0.0,1.0,533.0,45.0,60.0,0.0,0.20970943285718935,0
CUST_004066,LOAN_00004066,46435,61286,180,Good,0.7576771203863851,14851,0.3198234090664369,0,1,5.060740978117932,9.326697019204753,False,True,False,False,False,True,False,False,2,9,1.0,1.0,0.0,64008.0,64008.0,64008.0,64008.0,78584.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.22772153480814894,0
CUST_004067,LOAN_00004067,144903,186030,60,Bad,0.7789227543944525,41127,0.2838243514627026,1,0,12.62426055009253,5.6329876626828455,False,True,False,False,False,False,False,True,3,1,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,1
CUST_004068,LOAN_00004068,422296,490546,90,Good,0.8608693170467193,68250,0.16161649648587728,2,1,4.819106261942653,12.576558994041845,True,False,False,False,True,False,False,False,5,9,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_004069,LOAN_00004069,145922,195923,90,Bad,0.7447925970917146,50001,0.34265566535546377,1,1,6.079325241523535,5.564555698230948,False,False,True,False,True,False,False,False,6,4,5.0,4.0,1.0,68166.6,273869.0,7692.0,340833.0,81262.6,0.0,0.8,0.2,11.0,0.8,528.0,78.0,180.0,1.0,0.19211754730322483,1
CUST_004070,LOAN_00004070,35211,45694,60,Good,0.7705825710158883,10483,0.29771946266791627,0,0,4.419219478778874,6.2064873210788285,True,False,False,False,True,False,False,False,7,0,2.0,2.0,0.0,28502.0,52004.0,5000.0,57004.0,35561.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.24766683039786686,0
CUST_004071,LOAN_00004071,102944,134414,180,Bad,0.7658726025562813,31470,0.30570018650916997,1,1,10.346018319750954,5.7990518618705815,True,False,False,False,True,False,False,False,3,7,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,1
CUST_004072,LOAN_00004072,102101,132751,60,Bad,0.7691166168239787,30650,0.300192946200331,1,0,11.652688629146128,9.17978884434967,False,False,True,False,False,False,False,True,5,6,2.0,1.0,1.0,110240.0,153426.0,67054.0,220480.0,141896.5,0.0,1.0,0.0,5.0,0.5,528.0,105.0,180.0,1.0,0.2871598330914369,1
CUST_004073,LOAN_00004073,43780,51552,180,Good,0.8492396027312229,7772,0.17752398355413423,0,1,7.906639736343823,6.861930098028958,False,True,False,False,True,False,False,False,3,6,3.0,3.0,0.0,97548.0,126872.0,57153.0,292644.0,116989.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,100.0,180.0,0.0,0.19929675646861034,0
CUST_004074,LOAN_00004074,52744,64460,60,Good,0.8182438721687868,11716,0.22212953132109803,1,0,12.356698675381868,4.849872595504097,False,True,False,False,True,False,False,False,3,9,2.0,2.0,0.0,35674.5,46892.0,24457.0,71349.0,49543.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.38875106869052134,0
CUST_004075,LOAN_00004075,69194,85730,90,Good,0.8071153621835997,16536,0.2389802584039078,1,1,9.312691645800395,8.43808094272659,False,True,False,False,False,True,False,False,0,4,1.0,1.0,0.0,16413.0,16413.0,16413.0,16413.0,22136.0,1.0,0.0,0.0,0.0,1.0,533.0,30.0,30.0,0.0,0.3486870163894473,0
CUST_004076,LOAN_00004076,43480,54010,60,Good,0.8050361044251064,10530,0.24218031278748842,0,0,9.670064219018707,13.486886865422004,False,False,True,False,True,False,False,False,5,8,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_004077,LOAN_00004077,33619,39335,365,Good,0.8546841235540867,5716,0.17002290371516104,0,2,11.608772815306928,9.846634259399666,False,True,False,False,True,False,False,False,7,2,1.0,1.0,0.0,9101.0,9101.0,9101.0,9101.0,11010.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.20975716954180856,0
CUST_004078,LOAN_00004078,12727,16955,90,Good,0.7506340312592156,4228,0.33220711872397257,0,1,6.67120184546655,13.540027270651043,False,True,False,False,False,False,False,True,1,2,1.0,1.0,0.0,29370.0,29370.0,29370.0,29370.0,39028.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.3288389513108614,0
CUST_004079,LOAN_00004079,255915,303330,90,Good,0.8436850954406092,47415,0.1852763612918351,2,1,7.188391491948632,5.350466220949649,True,False,False,False,True,False,False,False,0,2,2.0,2.0,0.0,76851.0,120133.0,33569.0,153702.0,92161.0,1.0,0.0,0.0,0.0,1.0,533.0,105.0,180.0,0.0,0.19921666601605703,0
CUST_004080,LOAN_00004080,35366,45051,30,Good,0.7850214201682537,9685,0.27385059096307196,0,0,12.1535672727518,5.0036864840706485,False,False,False,True,False,False,False,True,3,8,1.0,1.0,0.0,35871.0,35871.0,35871.0,35871.0,47856.0,1.0,0.0,0.0,0.0,1.0,533.0,30.0,30.0,0.0,0.3341139081709459,0
CUST_004081,LOAN_00004081,26198,33063,90,Good,0.7923660889816411,6865,0.2620429040384762,0,1,12.108671464348872,9.906925508381043,True,False,False,False,False,False,False,True,1,4,7.0,7.0,0.0,47005.71428571428,179870.0,8456.0,329040.0,63386.142857142855,0.7142857142857143,0.2857142857142857,0.0,3.0,1.0,533.0,90.0,180.0,0.0,0.34847738876732315,0
CUST_004082,LOAN_00004082,96239,117374,90,Bad,0.8199345681326359,21135,0.21960951381456573,1,1,12.788344985807838,8.559946818555277,False,False,True,False,False,False,False,True,4,2,2.0,1.0,1.0,38553.5,70812.0,6295.0,77107.0,46635.5,0.5,0.5,0.0,13.0,0.5,528.0,135.0,180.0,1.0,0.20963077282218223,1
CUST_004083,LOAN_00004083,133141,163483,60,Bad,0.8144027207721903,30342,0.22789373671521163,1,0,12.11654484797504,10.922071699763482,False,False,True,False,False,False,False,True,1,1,1.0,1.0,0.0,28260.0,28260.0,28260.0,28260.0,35446.0,0.0,0.0,1.0,0.0,1.0,528.0,30.0,30.0,0.0,0.25428167020523706,1
CUST_004084,LOAN_00004084,50030,67174,90,Good,0.7447822074016732,17144,0.34267439536278244,1,1,5.146348324300249,12.53552149232138,True,False,False,False,True,False,False,False,3,8,3.0,3.0,0.0,55691.333333333336,87695.0,17962.0,167074.0,69982.33333333333,1.0,0.0,0.0,0.0,1.0,533.0,50.0,90.0,0.0,0.2566108430994649,0
CUST_004085,LOAN_00004085,44486,54386,90,Good,0.8179678593755746,9900,0.22254192330171296,0,1,11.413518575232883,12.015687547826118,False,False,True,False,False,False,False,False,3,8,7.0,7.0,0.0,61696.42857142857,196611.0,7985.0,431875.0,77663.85714285714,1.0,0.0,0.0,0.0,1.0,533.0,90.0,180.0,0.0,0.2588063675832126,0
CUST_004086,LOAN_00004086,87317,112004,30,Bad,0.7795882289918217,24687,0.28272844921378426,1,0,7.688546302986347,14.307134083902731,False,False,True,False,False,False,False,True,6,7,2.0,1.0,1.0,42191.5,61273.0,23110.0,84383.0,58023.5,0.5,0.5,0.0,5.0,0.5,528.0,75.0,90.0,1.0,0.37524145858763025,1
CUST_004087,LOAN_00004087,91239,115122,30,Good,0.7925418251941418,23883,0.2617630618485516,1,0,12.91721220351344,7.779076909884139,False,True,False,False,False,True,False,False,5,7,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_004088,LOAN_00004088,76611,92414,30,Good,0.828997770900513,15803,0.20627586116876162,1,0,8.25052867895921,5.476640906978169,False,True,False,False,False,False,False,True,5,0,2.0,2.0,0.0,26763.5,40767.0,12760.0,53527.0,34871.5,0.5,0.5,0.0,1.0,1.0,533.0,105.0,180.0,0.0,0.30294991312795405,0
CUST_004089,LOAN_00004089,196148,242435,90,Good,0.8090745973147442,46287,0.23597997430511652,1,1,8.984524742519985,9.61095167937463,False,True,False,False,True,False,False,False,0,1,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_004090,LOAN_00004090,73825,97535,90,Good,0.7569077766955452,23710,0.3211649170335251,1,1,8.767974237311186,4.328917442294227,True,False,False,False,True,False,False,False,7,1,3.0,3.0,0.0,49147.666666666664,120704.0,9896.0,147443.0,66900.66666666667,0.6666666666666666,0.3333333333333333,0.0,5.0,1.0,533.0,80.0,180.0,0.0,0.3612175552586423,0
CUST_004091,LOAN_00004091,36062,46274,60,Good,0.779314517871807,10212,0.2831789695524374,0,0,6.8956332687245006,6.466213479979578,False,False,True,False,False,False,True,False,0,0,3.0,3.0,0.0,19255.0,27841.0,7873.0,57765.0,26167.666666666668,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,533.0,100.0,180.0,0.0,0.35900631870509825,0
CUST_004092,LOAN_00004092,46852,55405,60,Good,0.8456276509340312,8553,0.1825535729531289,0,0,4.675198800036264,5.494656663157734,False,True,False,False,False,False,False,True,2,1,1.0,1.0,0.0,53351.0,53351.0,53351.0,53351.0,69837.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.3090101403909955,0
CUST_004093,LOAN_00004093,76818,101846,60,Good,0.7542564263692241,25028,0.3258090551693613,1,0,12.060861073617266,7.758764601564971,False,True,False,False,True,False,False,False,3,3,5.0,5.0,0.0,82061.4,230739.0,27131.0,410307.0,105167.6,1.0,0.0,0.0,0.0,1.0,533.0,78.0,180.0,0.0,0.28157209114151116,0
CUST_004094,LOAN_00004094,18782,21797,30,Good,0.861678212598064,3015,0.16052603556596745,0,0,11.22408231273658,4.3345989000265845,False,False,True,False,False,False,False,True,1,5,1.0,1.0,0.0,48070.0,48070.0,48070.0,48070.0,57380.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.19367588932806323,0
CUST_004095,LOAN_00004095,129987,167888,60,Good,0.7742483083960736,37901,0.29157531137729165,1,0,5.255741025037024,3.382100934577174,True,False,False,False,True,False,False,False,4,2,2.0,2.0,0.0,32321.0,34554.0,30088.0,64642.0,42046.5,0.5,0.5,0.0,5.0,1.0,533.0,180.0,180.0,0.0,0.300903437393645,0
CUST_004096,LOAN_00004096,34513,40431,30,Good,0.8536271672726373,5918,0.17147161938979516,0,0,10.990914442150656,10.88152805556038,True,False,False,False,False,False,True,False,3,7,2.0,2.0,0.0,18698.5,30917.0,6480.0,37397.0,24983.5,0.5,0.5,0.0,1.0,1.0,533.0,120.0,180.0,0.0,0.33612321843998183,0
CUST_004097,LOAN_00004097,95839,119936,30,Good,0.7990845117395945,24097,0.25143208923298443,1,0,9.63261999445549,10.322987739477655,False,False,True,False,False,True,False,False,3,0,3.0,3.0,0.0,53415.333333333336,105429.0,19039.0,160246.0,64583.333333333336,1.0,0.0,0.0,0.0,1.0,533.0,110.0,180.0,0.0,0.20907854174207152,0
CUST_004098,LOAN_00004098,210183,281393,30,Good,0.7469375570820881,71210,0.33879999809689654,2,0,7.6822940912586,11.500307232463934,True,False,False,False,False,True,False,False,0,0,1.0,1.0,0.0,11918.0,11918.0,11918.0,11918.0,14502.0,1.0,0.0,0.0,0.0,1.0,533.0,30.0,30.0,0.0,0.21681490182916607,0
CUST_004099,LOAN_00004099,38643,47265,90,Good,0.8175817200888607,8622,0.2231193230339259,0,1,6.286190341860065,10.924637283256128,False,False,True,False,True,False,False,False,4,1,2.0,2.0,0.0,32481.0,51478.0,13484.0,64962.0,38908.0,0.5,0.5,0.0,5.0,1.0,533.0,75.0,90.0,0.0,0.1978695237215602,0
CUST_004100,LOAN_00004100,165837,209696,180,Good,0.7908448420570731,43859,0.26447053431984413,1,1,11.737559051520092,4.371536173708602,False,True,False,False,False,True,False,False,4,8,6.0,6.0,0.0,56033.0,221885.0,14658.0,336198.0,71225.66666666667,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,40.0,60.0,0.0,0.271137841391085,0
CUST_004101,LOAN_00004101,88471,105779,60,Good,0.8363758401951238,17308,0.19563472776390012,1,0,10.301694333646475,6.492946576507755,False,True,False,False,True,False,False,False,4,6,5.0,5.0,0.0,56132.4,84992.0,9771.0,280662.0,69344.6,0.8,0.2,0.0,1.0,1.0,533.0,138.0,180.0,0.0,0.23537564757608798,0
CUST_004102,LOAN_00004102,49238,65245,60,Good,0.754663192581807,16007,0.32509443925423454,0,0,8.929659185222231,4.554319318804229,True,False,False,False,False,False,False,True,0,9,5.0,5.0,0.0,14299.2,21428.0,7796.0,71496.0,19001.2,0.8,0.2,0.0,5.0,1.0,533.0,84.0,180.0,0.0,0.32882958487188096,0
CUST_004103,LOAN_00004103,422041,501866,30,Bad,0.8409435984904337,79825,0.1891403915733305,2,0,9.486116805086176,13.11566882458276,True,False,False,False,False,True,False,False,3,9,2.0,2.0,0.0,21939.0,22205.0,21673.0,43878.0,26995.5,0.5,0.5,0.0,13.0,1.0,528.0,60.0,90.0,0.0,0.23047996718173125,1
CUST_004104,LOAN_00004104,72653,89078,60,Bad,0.8156110375176812,16425,0.22607462871457473,1,0,4.819595638739629,11.96284386426628,False,False,False,True,False,False,False,True,0,0,10.0,7.0,3.0,33792.4,112400.0,5000.0,337924.0,43304.2,0.3,0.6,0.1,11.666666666666666,0.7,528.0,132.0,180.0,1.0,0.28147749198044525,1
CUST_004105,LOAN_00004105,67616,90590,60,Bad,0.7463958494315046,22974,0.3397716516800757,1,0,8.265277848200729,5.418324035018909,False,False,False,True,False,False,False,True,5,2,6.0,5.0,1.0,42809.5,82072.0,8080.0,256857.0,54988.0,0.16666666666666666,0.8333333333333334,0.0,6.6,0.8333333333333334,528.0,60.0,90.0,1.0,0.28448124832105015,1
CUST_004106,LOAN_00004106,68188,87758,30,Bad,0.7770003874290663,19570,0.2870006452748284,1,0,5.743302635071318,7.095710885878721,False,False,True,False,False,False,False,True,5,3,5.0,4.0,1.0,101502.0,234094.0,28785.0,507510.0,128225.8,0.2,0.2,0.6,5.0,0.8,528.0,108.0,180.0,1.0,0.263283482098875,1
CUST_004107,LOAN_00004107,113856,144116,60,Good,0.7900302534069777,30260,0.265774311410905,1,0,5.875453111079429,14.59937990717057,False,True,False,False,True,False,False,False,0,2,5.0,5.0,0.0,42178.8,94602.0,21236.0,210894.0,50544.0,1.0,0.0,0.0,0.0,1.0,533.0,84.0,180.0,0.0,0.1983271216819824,0
CUST_004108,LOAN_00004108,64402,85374,365,Bad,0.7543514418909738,20972,0.325642060805565,1,2,9.9517356605818,10.129912294555815,False,False,False,True,True,False,False,False,4,0,1.0,1.0,0.0,62584.0,62584.0,62584.0,62584.0,83629.0,0.0,1.0,0.0,5.0,1.0,528.0,180.0,180.0,0.0,0.3362680557330948,1
CUST_004109,LOAN_00004109,35604,43384,180,Bad,0.8206712151945418,7780,0.2185147736209414,0,1,12.201305366508592,12.613867167613886,False,False,True,False,False,False,False,True,6,2,7.0,6.0,1.0,63255.71428571428,154781.0,12691.0,442790.0,78198.85714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,7.666666666666667,0.8571428571428571,528.0,124.28571428571429,180.0,1.0,0.23623388062061013,1
CUST_004110,LOAN_00004110,60305,71675,90,Good,0.8413672828740844,11370,0.1885415803001409,1,1,7.633809494305119,6.17509241722475,False,True,False,False,False,True,False,False,3,7,8.0,8.0,0.0,66627.75,208597.0,19445.0,533022.0,84034.75,0.75,0.25,0.0,1.0,1.0,533.0,75.0,180.0,0.0,0.26125750907092016,0
CUST_004111,LOAN_00004111,98557,130775,90,Bad,0.7536379277384821,32218,0.32689712552127204,1,1,5.869743457109713,5.520635042151662,False,False,True,False,False,True,False,False,0,2,2.0,2.0,0.0,22274.5,22661.0,21888.0,44549.0,28700.5,1.0,0.0,0.0,0.0,1.0,528.0,135.0,180.0,0.0,0.28849132415991385,1
CUST_004112,LOAN_00004112,65343,86994,365,Good,0.7511207669494447,21651,0.3313438317799917,1,2,9.838722435129888,12.40700314615858,False,True,False,False,False,False,True,False,0,1,4.0,4.0,0.0,70015.0,168018.0,16329.0,280060.0,94429.75,0.75,0.25,0.0,1.0,1.0,533.0,112.5,180.0,0.0,0.348707419838606,0
CUST_004113,LOAN_00004113,97707,116380,60,Good,0.8395514693246262,18673,0.1911122028104435,1,0,11.84068341715286,11.230469462777284,False,True,False,False,True,False,False,False,0,1,7.0,7.0,0.0,33651.28571428572,67632.0,5000.0,235559.0,42378.0,1.0,0.0,0.0,0.0,1.0,533.0,132.85714285714286,180.0,0.0,0.25932781171596075,0
CUST_004114,LOAN_00004114,97078,127479,60,Bad,0.7615215055028671,30401,0.3131605513092566,1,0,10.734869210102415,11.171735150541164,False,False,True,False,False,True,False,False,6,3,1.0,0.0,1.0,6283.0,6283.0,6283.0,6283.0,7798.0,1.0,0.0,0.0,0.0,0.0,528.0,30.0,30.0,1.0,0.2411268502307815,1
CUST_004115,LOAN_00004115,22788,27814,60,Good,0.8192996332782052,5026,0.22055467790064953,0,0,11.818815074829285,9.631614981950326,True,False,False,False,False,True,False,False,6,7,1.0,1.0,0.0,49670.0,49670.0,49670.0,49670.0,65032.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.30928125629152414,0
CUST_004116,LOAN_00004116,106112,131157,60,Bad,0.8090456475826681,25045,0.2360242008443909,1,0,8.828992039097194,9.762940113318583,False,True,False,False,False,False,False,True,2,6,2.0,2.0,0.0,17839.5,26310.0,9369.0,35679.0,21696.0,0.0,1.0,0.0,5.0,1.0,528.0,120.0,180.0,0.0,0.21617758345245108,1
CUST_004117,LOAN_00004117,216024,276878,30,Good,0.780213668113754,60854,0.28170018146131914,2,0,10.766886199322718,11.828370063675044,True,False,False,False,True,False,False,False,5,8,6.0,6.0,0.0,31960.0,76116.0,8852.0,191760.0,40152.166666666664,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,115.0,180.0,0.0,0.25632561535252396,0
CUST_004118,LOAN_00004118,48226,56493,90,Good,0.8536632857168145,8267,0.17142205449342685,0,1,5.260581034230428,6.240029773454344,False,False,False,True,True,False,False,False,1,7,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_004119,LOAN_00004119,298965,379500,60,Good,0.7877865612648222,80535,0.26937935878781794,2,0,7.134471538268723,7.233221590283469,True,False,False,False,False,False,False,True,4,4,1.0,1.0,0.0,30532.0,30532.0,30532.0,30532.0,40571.0,1.0,0.0,0.0,0.0,1.0,533.0,30.0,30.0,0.0,0.32880256779772044,0
CUST_004120,LOAN_00004120,27635,36392,90,Good,0.7593701912508244,8757,0.3168807671431155,0,1,7.505942480333702,13.45964124624066,False,True,False,False,False,False,False,True,7,5,3.0,3.0,0.0,49006.333333333336,119460.0,8553.0,147019.0,60113.666666666664,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,150.0,180.0,0.0,0.22665097708459458,0
CUST_004121,LOAN_00004121,46453,62436,60,Good,0.7440098661028893,15983,0.34406819796353294,0,0,8.601661716214311,6.706382412145893,False,True,False,False,True,False,False,False,6,0,4.0,4.0,0.0,37722.5,65123.0,7222.0,150890.0,45868.5,0.5,0.5,0.0,3.0,1.0,533.0,127.5,180.0,0.0,0.21594539068195373,0
CUST_004122,LOAN_00004122,118594,144790,365,Bad,0.8190759030319773,26196,0.2208880719092028,1,2,12.361687242311412,9.555714856551589,False,True,False,False,False,False,False,True,1,4,2.0,0.0,2.0,7431.5,8198.0,6665.0,14863.0,9972.0,0.5,0.0,0.5,0.0,0.0,528.0,45.0,60.0,1.0,0.3418556146134697,1
CUST_004123,LOAN_00004123,25160,30477,365,Bad,0.8255405715785674,5317,0.2113275039745628,0,2,11.868669041999569,11.431673568080209,False,False,False,True,False,False,False,True,6,3,6.0,5.0,1.0,49844.833333333336,122348.0,12169.0,299069.0,65017.166666666664,0.16666666666666666,0.6666666666666666,0.16666666666666666,9.0,0.8333333333333334,528.0,115.0,180.0,1.0,0.3043912943166962,1
CUST_004124,LOAN_00004124,33838,43915,365,Good,0.7705339861095297,10077,0.29780128849222764,0,2,5.210729430602661,14.999097921998118,True,False,False,False,True,False,False,False,4,4,3.0,3.0,0.0,23144.0,34324.0,5000.0,69432.0,28980.333333333332,1.0,0.0,0.0,0.0,1.0,533.0,50.0,60.0,0.0,0.2521747897223183,0
CUST_004125,LOAN_00004125,41633,54407,60,Good,0.765214034958737,12774,0.3068239137222877,0,0,5.555106866942169,8.223495977943983,True,False,False,False,False,True,False,False,7,1,5.0,5.0,0.0,89680.4,281523.0,8596.0,448402.0,112025.0,1.0,0.0,0.0,0.0,1.0,533.0,102.0,180.0,0.0,0.24915812150704064,0
CUST_004126,LOAN_00004126,132493,157544,30,Good,0.8409904534606205,25051,0.1890741397658744,1,0,7.218764946300202,8.137114519499326,True,False,False,False,False,True,False,False,2,2,4.0,4.0,0.0,63121.75,94773.0,32470.0,252487.0,81249.25,1.0,0.0,0.0,0.0,1.0,533.0,150.0,180.0,0.0,0.28718310249636625,0
CUST_004127,LOAN_00004127,379361,460549,90,Bad,0.8237147404510704,81188,0.21401251051109638,2,1,6.616694793016065,13.111060553204007,False,False,True,False,True,False,False,False,0,8,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,1
CUST_004128,LOAN_00004128,75266,97379,60,Good,0.7729181856457757,22113,0.2937979964392954,1,0,9.53293857840636,12.66603733511836,True,False,False,False,True,False,False,False,2,9,5.0,5.0,0.0,48324.4,142364.0,6702.0,241622.0,60347.8,0.6,0.4,0.0,1.0,1.0,533.0,132.0,180.0,0.0,0.24880598620986505,0
CUST_004129,LOAN_00004129,109616,126894,30,Bad,0.8638391098081863,17278,0.15762297474821185,1,0,12.124984429880904,11.772910580814582,False,False,True,False,True,False,False,False,6,0,1.0,1.0,0.0,21379.0,21379.0,21379.0,21379.0,25013.0,1.0,0.0,0.0,0.0,1.0,528.0,30.0,30.0,0.0,0.16997988680480836,1
CUST_004130,LOAN_00004130,48316,64826,60,Good,0.7453182365100423,16510,0.34170875072439766,0,0,12.66062387505328,8.558755648908347,False,True,False,False,False,False,False,True,2,9,5.0,5.0,0.0,53447.8,107801.0,12994.0,267239.0,67008.6,0.6,0.4,0.0,1.0,1.0,533.0,96.0,180.0,0.0,0.2537204524788672,0
CUST_004131,LOAN_00004131,65246,85440,90,Good,0.7636470037453184,20194,0.3095055635594519,1,1,9.88242657281704,6.88726944192859,False,True,False,False,False,False,False,True,1,2,4.0,4.0,0.0,21701.75,42982.0,5000.0,86807.0,27168.75,1.0,0.0,0.0,0.0,1.0,533.0,97.5,180.0,0.0,0.2519151681316023,0
CUST_004132,LOAN_00004132,32790,44041,60,Good,0.7445335028723236,11251,0.34312290332418427,0,0,11.54343281260978,10.304765791018184,False,False,False,True,False,True,False,False,3,1,3.0,3.0,0.0,75609.0,191897.0,13707.0,226827.0,91827.66666666667,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,40.0,60.0,0.0,0.21450709130747225,0
CUST_004133,LOAN_00004133,64649,76842,90,Bad,0.8413237552380208,12193,0.18860307197327097,1,1,8.726819802077173,13.51467951757969,False,False,False,True,True,False,False,False,6,1,5.0,3.0,2.0,62523.6,137596.0,19309.0,312618.0,77623.6,0.4,0.2,0.4,5.0,0.6,528.0,96.0,180.0,1.0,0.24150880627475058,1
CUST_004134,LOAN_00004134,89109,118150,60,Bad,0.754202285230639,29041,0.3259042296513259,1,0,5.8749425217403575,13.60532949850304,False,False,False,True,False,True,False,False,6,2,1.0,0.0,1.0,13802.0,13802.0,13802.0,13802.0,16357.0,1.0,0.0,0.0,0.0,0.0,528.0,30.0,30.0,1.0,0.18511809882625707,1
CUST_004135,LOAN_00004135,74851,94389,60,Good,0.793005540899893,19538,0.26102523680378353,1,0,8.722195708841296,4.301980140845261,False,False,False,True,False,True,False,False,1,0,3.0,3.0,0.0,21010.0,44845.0,6522.0,63030.0,26099.333333333332,1.0,0.0,0.0,0.0,1.0,533.0,100.0,180.0,0.0,0.2422338568935427,0
CUST_004136,LOAN_00004136,12217,15813,60,Good,0.7725921709985455,3596,0.29434394695915533,0,0,8.995743412938861,8.140203405757807,False,False,True,False,False,False,False,True,5,9,5.0,5.0,0.0,48503.2,115976.0,11328.0,242516.0,63348.2,1.0,0.0,0.0,0.0,1.0,533.0,102.0,180.0,0.0,0.30606228042685846,0
CUST_004137,LOAN_00004137,42985,51476,180,Good,0.8350493433833243,8491,0.19753402349656857,0,1,10.68211807792201,8.576663474384993,False,False,True,False,True,False,False,False,7,7,1.0,1.0,0.0,30805.0,30805.0,30805.0,30805.0,41068.0,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.3331602012660282,0
CUST_004138,LOAN_00004138,56939,68070,90,Good,0.8364771558689584,11131,0.1954899102548342,1,1,5.978946907366142,14.731384410285038,False,False,True,False,True,False,False,False,0,1,3.0,3.0,0.0,48815.333333333336,88040.0,21956.0,146446.0,66289.33333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,140.0,180.0,0.0,0.35796129631399976,0
CUST_004139,LOAN_00004139,95213,119161,365,Bad,0.7990282055370466,23948,0.2515202755926187,1,2,7.314793438780585,11.135976182911014,True,False,False,False,True,False,False,False,1,9,5.0,3.0,2.0,54350.2,98886.0,17841.0,271751.0,68762.8,0.2,0.6,0.2,5.0,0.6,528.0,90.0,180.0,1.0,0.2651802569263775,1
CUST_004140,LOAN_00004140,29318,34644,30,Good,0.8462648654889735,5326,0.18166314209700518,0,0,7.276247222931097,7.886957007144847,False,True,False,False,True,False,False,False,7,6,9.0,9.0,0.0,68228.77777777778,166776.0,16600.0,614059.0,85107.22222222222,0.5555555555555556,0.4444444444444444,0.0,3.0,1.0,533.0,83.33333333333333,180.0,0.0,0.24738013773920753,0
CUST_004141,LOAN_00004141,14610,19651,30,Good,0.7434736145743219,5041,0.34503764544832305,0,0,12.634956361670485,3.312694631827116,False,True,False,False,False,False,False,False,4,9,2.0,2.0,0.0,55266.5,70263.0,40270.0,110533.0,67565.5,0.5,0.5,0.0,5.0,1.0,533.0,30.0,30.0,0.0,0.22253987496946603,0
